date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:48	19201/19201	---MCZ	200	added ('OK')	text/html	etag:%22161d43-4b01-552493f2741da-gzip%22	http://math.iisc.ac.in/seminars2017/jun19.htm	math.iisc.ac.in/seminars2017/jun19.html	(from http://math.iisc.ac.in/seminars2017/)
15:36:48	17148/17148	---MCZ	200	added ('OK')	text/html	etag:%22161d36-42fc-54c5060067515-gzip%22	http://math.iisc.ac.in/seminars2017/mar28.htm	math.iisc.ac.in/seminars2017/mar28.html	(from http://math.iisc.ac.in/seminars2017/)
15:36:49	17401/17401	---MCZ	200	added ('OK')	text/html	etag:%22161d3b-43f9-54f10153675f3-gzip%22	http://math.iisc.ac.in/seminars2017/may09.htm	math.iisc.ac.in/seminars2017/may09.html	(from http://math.iisc.ac.in/seminars2017/)
15:36:49	6057/6057	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Aug%202017%2010:51:56%20GMT	http://math.iisc.ac.in/seminars2017/?C=N;O=A	math.iisc.ac.in/seminars2017/indexb70a.html	(from http://math.iisc.ac.in/seminars2017/?C=N;O=D)
15:36:50	6057/6057	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Aug%202017%2010:51:56%20GMT	http://math.iisc.ac.in/seminars2017/?C=M;O=D	math.iisc.ac.in/seminars2017/index72c9.html	(from http://math.iisc.ac.in/seminars2017/?C=M;O=A)
15:36:50	6057/6057	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Aug%202017%2010:51:56%20GMT	http://math.iisc.ac.in/seminars2017/?C=S;O=D	math.iisc.ac.in/seminars2017/index5851.html	(from http://math.iisc.ac.in/seminars2017/?C=S;O=A)
15:36:50	17770/17770	---MCZ	200	added ('OK')	text/html	etag:%22161d15-456a-54fd9f0b06b9c-gzip%22	http://math.iisc.ac.in/seminars2017/may18.htm	math.iisc.ac.in/seminars2017/may18.html	(from http://math.iisc.ac.in/seminars2017/)
15:36:50	6057/6057	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Aug%202017%2010:51:57%20GMT	http://math.iisc.ac.in/seminars2017/?C=D;O=D	math.iisc.ac.in/seminars2017/indexad3f.html	(from http://math.iisc.ac.in/seminars2017/?C=D;O=A)
15:36:50	1748/1748	---M-Z	200	added ('OK')	text/css	etag:%22161218-6d4-464c53bb69900-gzip%22	http://math.iisc.ac.in/scripts/mathdept.css	math.iisc.ac.in/scripts/mathdept.css	(from http://math.iisc.ac.in/)
15:36:51	9627/9627	---MCZ	200	added ('OK')	image/jpeg	etag:%2216040c-259b-464c53b6a4dc0-gzip%22	http://math.iisc.ac.in/iisclogo.JPG	math.iisc.ac.in/iisclogo.jpg	(from http://math.iisc.ac.in/)
